timestamp,open,high,low,close,adjusted close,volume,dividend amount
2021-02-19,128.5300,129.5500,118.8500,123.8900,123.8900,8588970,0.0000
2021-02-12,124.8000,134.3300,123.5200,132.1200,132.1200,9522663,0.0000
2021-02-05,116.2000,126.0000,116.2000,124.0200,124.0200,9956299,0.0000
2021-01-29,125.8400,128.3800,113.4700,114.9900,114.9900,13133704,0.0000
2021-01-22,107.7400,117.5600,107.5400,116.7600,116.7600,9556949,0.0000
2021-01-15,111.0000,111.9700,104.1300,105.0800,105.0800,13298961,0.0000
2021-01-08,96.0600,114.8049,95.3000,114.5700,114.5700,16644026,0.0000
2020-12-31,92.6500,97.0400,90.1800,95.7700,95.7700,7141550,0.0000
2020-12-24,92.5550,94.6900,90.7200,92.6600,92.6600,5067766,0.0000
2020-12-18,87.4100,95.4600,84.8000,94.7900,94.7900,17866150,0.0000
2020-12-11,89.1400,91.8200,86.2200,88.2600,88.2600,12896684,0.0000
2020-12-04,93.1300,93.1500,87.0800,87.3800,87.3800,11593786,0.1950
2020-11-27,94.6800,98.4000,92.1600,93.3400,93.1332,11600974,0.0000
2020-11-20,87.8800,94.0800,84.8800,93.5100,93.3028,15818956,0.0000
2020-11-13,91.3600,91.6300,85.4000,88.2700,88.0745,15410226,0.0000
2020-11-06,86.2500,96.1000,82.9300,92.0400,91.8361,13798529,0.0000
2020-10-30,85.3100,89.6200,85.1700,86.7900,86.5977,9184988,0.0000
2020-10-23,89.2000,90.3400,84.9800,85.8700,85.6798,10542795,0.0000
2020-10-16,91.7900,92.8800,86.3800,88.5200,88.3239,10854714,0.0000
2020-10-09,89.8000,91.1000,85.0400,90.6000,90.3993,10550385,0.0000
2020-10-02,470.8735,470.8735,88.1200,89.1000,88.9026,3545656,0.0000
2020-09-25,464.3500,485.7200,463.0100,472.1400,94.2188,2232106,0.0000
2020-09-18,463.3600,486.9500,459.9800,466.0700,93.0075,2393266,0.0000
2020-09-11,463.8700,476.2700,451.6200,455.7100,90.9401,1718444,0.0000
2020-09-04,491.6900,504.3100,466.8400,485.2500,96.8350,3273332,0.0000
2020-08-28,490.0000,517.6500,488.6950,504.1700,100.6106,2611308,1.4825
