timestamp,open,high,low,close,adjusted close,volume,dividend amount
2021-02-19,135.4900,136.0100,127.4100,129.8700,129.8700,362474097,0.0000
2021-02-12,136.0300,137.8770,133.6921,135.3700,135.3700,344357350,0.0000
2021-02-05,133.7500,137.4200,130.9300,136.7600,136.7600,438264070,0.2050
2021-01-29,143.0700,145.0900,130.2100,131.9600,131.7625,716990967,0.0000
2021-01-22,127.7800,139.8500,126.9380,139.0700,138.8618,430065722,0.0000
2021-01-15,129.1900,131.4500,126.8600,127.1400,126.9497,481518252,0.0000
2021-01-08,133.5200,133.6116,126.3820,132.0500,131.8524,610791157,0.0000
2020-12-31,133.9900,138.7890,131.7200,132.6900,132.4914,439740666,0.0000
2020-12-24,125.0200,134.4050,123.4490,131.9700,131.7725,433757134,0.0000
2020-12-18,122.6000,129.5800,121.5400,126.6550,126.4654,621758148,0.0000
2020-12-11,122.3100,125.9500,120.1500,122.4100,122.2268,452278651,0.0000
2020-12-04,116.9700,123.7800,116.8100,122.2500,122.0670,541563385,0.0000
2020-11-27,117.1800,117.6202,112.5900,116.5900,116.4155,364376131,0.0000
2020-11-20,118.9200,120.9900,116.8100,117.3400,117.1644,389493361,0.0000
2020-11-13,120.5000,121.9900,114.1300,119.2600,119.0815,589872919,0.0000
2020-11-06,109.1100,119.6200,107.3200,118.6900,118.5124,609571825,0.2050
2020-10-30,114.0100,117.2800,107.7200,108.8600,108.5096,684767901,0.0000
2020-10-23,119.9600,120.4190,114.2800,115.0400,114.6698,519569644,0.0000
2020-10-16,120.0600,125.3900,118.1500,119.0200,118.6370,881572555,0.0000
2020-10-09,113.9100,117.0000,112.2500,116.9700,116.5935,548575054,0.0000
2020-10-02,115.0100,117.7200,112.2200,113.0200,112.6563,641240539,0.0000
2020-09-25,104.5400,112.8600,103.1000,112.2800,111.9186,847212649,0.0000
2020-09-18,114.7200,118.8290,106.0900,106.8400,106.4962,944934651,0.0000
2020-09-11,113.9500,120.5000,110.0000,112.0000,111.6395,771441734,0.0000
2020-09-04,127.5800,137.9800,110.8900,120.9600,120.5707,1166301669,0.0000
2020-08-28,514.7900,515.1400,492.2100,499.2300,124.4058,265909531,0.0000
2020-08-21,464.2500,499.4720,455.8501,497.4800,123.9697,208464758,0.0000
2020-08-14,450.4000,464.1700,436.4267,459.6300,114.5377,235474473,0.0000
2020-08-07,432.8000,457.6500,431.5700,444.4500,110.7549,250852555,0.8200
2020-07-31,374.8400,425.6600,372.9900,425.0400,105.7230,211898609,0.0000
2020-07-24,385.6700,397.0000,356.5800,370.4600,92.1469,165885792,0.0000
2020-07-17,389.0600,399.8200,375.5100,385.3100,95.8407,179660754,0.0000
2020-07-10,370.0000,385.2700,369.8700,383.6800,95.4352,141212101,0.0000
2020-07-02,353.2500,370.4700,351.2800,364.1100,90.5674,124222310,0.0000
2020-06-26,351.3400,372.3800,351.1500,353.6300,87.9607,220750873,0.0000
2020-06-19,333.2500,356.5600,332.5800,349.7200,86.9881,194985086,0.0000
2020-06-12,330.2500,354.7700,327.3200,338.8000,84.2719,202956789,0.0000
2020-06-05,317.7500,331.7500,317.2100,331.5000,82.4561,124490802,0.0000
2020-05-29,323.5000,324.2400,313.0900,317.9400,79.0833,131465363,0.0000
2020-05-22,313.1700,320.8900,310.3200,318.8900,79.3196,133274690,0.0000
2020-05-15,308.1000,319.6900,300.2100,307.7100,76.5387,208536826,0.0000
2020-05-08,289.1700,310.3500,286.3200,310.1300,77.1406,168228968,0.8200
2020-05-01,281.8000,299.0000,278.2000,289.0700,71.7126,197513427,0.0000
2020-04-24,277.9500,283.0100,265.4300,282.9700,70.1994,169846750,0.0000
2020-04-17,268.3100,288.2500,265.8300,282.8000,70.1572,207386812,0.0000
2020-04-09,250.9000,271.7000,249.3800,267.9900,66.4831,183929846,0.0000
2020-04-03,250.7400,262.4900,236.9000,241.4100,59.8891,209252759,0.0000
2020-03-27,228.0800,258.6800,212.6100,247.7400,61.4595,346165813,0.0000
2020-03-20,241.9500,259.0800,228.0000,229.2400,56.8700,405065837,0.0000
2020-03-13,263.7500,286.4400,248.0000,277.9700,68.9590,404405247,0.0000
2020-03-06,282.2800,304.0000,277.7200,289.0300,71.7027,323450224,0.0000
2020-02-28,297.2600,304.1800,256.3700,273.3600,67.8153,349768234,0.0000
2020-02-21,315.3600,324.6500,310.5000,313.0500,77.6616,119254440,0.0000
2020-02-14,314.1800,327.2200,313.8500,324.9500,80.6138,123065907,0.0000
2020-02-07,304.3000,325.2200,302.2200,320.0300,79.3932,163134650,0.7700
2020-01-31,310.0600,327.8500,304.8800,309.5100,76.5991,216776323,0.0000
2020-01-24,317.1900,323.3300,315.6500,318.3100,78.7770,115445527,0.0000
2020-01-17,311.6400,318.7400,309.5500,318.7300,78.8809,162824452,0.0000
2020-01-10,293.7900,312.6700,292.7500,310.3300,76.8021,168452059,0.0000
2020-01-03,289.4600,300.6000,285.2200,297.4300,73.6095,131852981,0.0000
2019-12-27,280.5300,293.9700,280.3700,289.8000,71.7212,96724537,0.0000
2019-12-20,277.0000,282.6500,276.9800,279.4400,69.1572,183341280,0.0000
2019-12-13,270.0000,275.3000,264.9100,275.1500,68.0955,142408267,0.0000
2019-12-06,267.2700,271.0000,256.2900,270.7100,66.9967,115090042,0.0000
2019-11-29,262.7100,268.0000,262.5000,267.2500,66.1404,75404884,0.0000
2019-11-22,265.8000,268.0000,260.4000,261.7800,64.7867,114060454,0.0000
2019-11-15,258.3000,265.7800,258.2800,265.7600,65.7716,115661500,0.0000
2019-11-08,257.3300,260.4400,255.3700,260.1400,64.3808,106014081,0.7700
2019-11-01,247.4200,255.9300,237.2600,255.8200,63.1243,163067611,0.0000
2019-10-25,237.5200,246.7300,237.3200,246.5800,60.8443,100713664,0.0000
2019-10-18,234.9000,238.1300,233.2000,236.4100,58.3348,108261581,0.0000
2019-10-11,226.2700,237.6400,224.3300,236.2100,58.2855,150154587,0.0000
2019-10-04,220.9000,228.2200,215.1300,227.0100,56.0153,163381242,0.0000
2019-09-27,218.9500,222.4900,217.1400,218.8200,53.9944,117784618,0.0000
2019-09-20,217.7300,223.7600,217.4700,217.7300,53.7255,145352672,0.0000
2019-09-13,214.8400,226.4200,211.0700,218.7500,53.9772,175366943,0.0000
2019-09-06,206.4300,214.4200,204.2200,213.2600,52.6225,82585672,0.0000
2019-08-30,205.8600,210.4500,203.3200,208.7400,51.5072,110091319,0.0000
2019-08-23,210.6200,214.4400,201.0000,202.6400,50.0020,142066853,0.0000
2019-08-16,199.6200,212.1400,199.1500,206.5000,50.9544,163266105,0.0000
2019-08-09,197.9900,203.5300,192.5800,200.9900,49.5948,173211425,0.7700
2019-08-02,208.4600,221.3700,201.6300,204.0200,50.1504,219770512,0.0000
2019-07-26,203.6500,209.7300,203.6100,207.7400,51.0648,87153118,0.0000
2019-07-19,204.0900,206.5000,202.3600,202.5900,49.7989,87433154,0.0000
2019-07-12,200.8100,204.3900,198.4100,203.3000,49.9734,101600835,0.0000
2019-07-05,203.1700,205.0800,200.6500,204.2300,50.2020,72879519,0.0000
2019-06-28,198.5400,201.5700,195.2900,197.9200,48.6509,117368626,0.0000
2019-06-21,192.9000,200.8500,192.1700,198.7800,48.8623,131658960,0.0000
2019-06-14,191.8100,196.7900,190.3000,192.7400,47.3776,111843021,0.0000
2019-06-07,175.6000,191.9200,170.2700,190.1500,46.7410,154348161,0.0000
2019-05-31,178.9200,180.5900,174.9900,175.0700,43.0341,104691321,0.0000
2019-05-24,183.5200,188.0000,177.8100,178.9700,43.9928,156970116,0.0000
2019-05-17,187.7100,192.4700,182.8500,189.0000,46.4583,186415472,0.0000
2019-05-10,204.2900,208.8400,192.7700,197.1800,48.4690,173663634,0.7700
2019-05-03,204.4000,215.3100,199.1100,211.7500,51.8480,186455669,0.0000
2019-04-26,202.8300,208.4800,202.1200,204.3000,50.0238,97495453,0.0000
2019-04-18,198.5800,204.1500,198.0100,203.8600,49.9161,96335577,0.0000
2019-04-12,196.4200,202.8500,196.2100,198.8700,48.6943,132006698,0.0000
2019-04-05,191.6400,197.1000,188.3800,197.0000,48.2364,111540445,0.0000
2019-03-29,191.5100,192.8800,184.5800,189.9500,46.5102,167838582,0.0000
2019-03-22,185.8000,197.6900,184.7300,191.0500,46.7795,182343335,0.0000
2019-03-15,175.4900,187.3300,175.3500,186.1200,45.5724,158133562,0.0000
2019-03-08,175.6900,177.7500,169.5000,172.9100,42.3379,116779738,0.0000
2019-03-01,174.1600,175.8700,172.7300,174.9700,42.8423,120880541,0.0000
2019-02-22,169.7100,173.3200,169.4900,172.9700,42.3525,81250012,0.0000
2019-02-15,171.0500,172.4800,169.2500,170.4200,41.7282,112229742,0.0000
2019-02-08,167.4100,175.5700,167.2800,170.4100,41.7257,151398457,0.7300
2019-02-01,155.7900,169.0000,153.6600,166.5200,40.5993,202296864,0.0000
2019-01-25,156.4100,158.1300,151.7000,157.7600,38.4635,112513982,0.0000
2019-01-18,150.8500,157.8800,149.2200,156.8200,38.2343,155291399,0.0000
2019-01-11,148.7000,154.5300,145.9000,152.2900,37.1299,203706070,0.0000
2019-01-04,158.5300,159.3600,142.0000,148.2600,36.1473,221962468,0.0000
2018-12-28,148.1500,158.5200,146.5900,156.2300,38.0905,191160265,0.0000
2018-12-21,165.4500,168.3500,149.6300,150.7300,36.7495,287694081,0.0000
2018-12-14,165.0000,172.5700,163.3300,165.4800,40.3457,217536870,0.0000
2018-12-07,184.4600,184.9400,168.3000,168.4900,41.0796,167522325,0.0000
2018-11-30,174.2400,182.8000,170.2600,178.5800,43.5397,213749977,0.0000
2018-11-23,190.0000,190.7000,172.1000,172.2900,42.0061,164494301,0.0000
2018-11-16,199.0000,199.8500,185.9300,193.5300,47.1846,242226465,0.0000
2018-11-09,204.3000,210.1200,198.1700,204.4700,49.8519,191199370,0.7300
2018-11-02,219.1900,222.3600,205.4300,207.4800,50.4093,270606277,0.0000
