timestamp,open,high,low,close,adjusted close,volume,dividend amount
2021-02-19,96.8700,98.3100,92.9600,98.1500,98.1500,6672059,0.0000
2021-02-12,89.2900,96.5400,89.2900,96.2200,96.2200,8560467,0.0000
2021-02-05,88.6900,91.9000,87.5500,89.2000,89.2000,11925708,0.0000
2021-01-29,94.0800,94.6600,87.3800,87.7100,87.7100,12833926,0.0000
2021-01-22,96.0000,98.4400,93.5500,93.6200,93.6200,9119444,0.0000
2021-01-15,94.1200,97.4700,93.4500,95.1400,95.1400,9507961,0.0000
2021-01-08,88.8100,96.7100,86.6700,94.4100,94.4100,11716500,0.0000
2020-12-31,87.5050,88.7900,85.3800,88.6500,88.6500,3876065,0.0000
2020-12-24,85.6700,87.0300,84.4900,86.5800,86.5800,4216361,0.0000
2020-12-18,84.7200,86.7800,84.4200,86.4500,86.4500,10885128,0.0000
2020-12-11,86.2600,87.8300,83.4100,84.2100,84.2100,12184340,0.0000
2020-12-04,82.1900,86.6000,82.0500,86.4100,86.4100,9326822,0.0000
2020-11-27,80.5200,83.0900,79.4000,82.4100,82.4100,5822796,0.0000
2020-11-20,82.3600,83.4000,78.0400,80.4700,80.4700,12239234,0.0000
2020-11-13,80.6900,83.6800,79.6200,81.1800,81.1800,13343476,0.0000
2020-11-06,70.1800,79.7600,69.4400,79.4800,79.4800,12863170,0.0000
2020-10-30,72.2800,72.7300,68.3500,69.6500,69.6500,9161193,0.0000
2020-10-23,73.2800,74.2200,72.0800,72.8700,72.8700,9665688,0.0000
2020-10-16,73.7700,74.8700,71.7900,73.0900,73.0900,9786382,0.0000
2020-10-09,66.6000,73.8700,66.5400,73.0000,73.0000,24370133,0.0000
2020-10-02,66.5200,69.5100,66.2800,66.3800,66.3800,12828235,0.0000
2020-09-25,65.3018,66.5200,63.7400,65.5300,65.5300,13316199,0.0000
2020-09-18,66.6300,68.3700,65.2100,66.1400,66.1400,19211239,0.0000
2020-09-11,66.9600,67.7800,65.2600,66.0000,66.0000,16542618,0.0000
2020-09-04,69.4500,71.3700,66.6000,68.6800,68.6800,26091695,0.0000
2020-08-28,69.0400,70.9400,68.4400,70.2200,70.2200,10706094,0.4800
2020-08-21,68.8400,69.7900,68.0800,68.5100,68.0454,16595041,0.0000
2020-08-14,68.6800,70.6900,68.2600,68.6000,68.1348,17770194,0.0000
2020-08-07,68.5300,69.8600,67.9700,68.6900,68.2242,21483439,0.0000
2020-07-31,67.4100,70.1700,67.0100,68.0900,67.6283,19528502,0.0000
2020-07-24,70.0000,71.5800,66.5910,67.1300,66.6748,20946164,0.0000
2020-07-17,72.4600,73.5200,67.3800,70.0400,69.5651,48380800,0.0000
2020-07-10,61.7000,65.0100,61.1800,64.0900,63.6554,13772900,0.0000
2020-07-02,59.2900,60.9800,58.6100,60.4000,59.9904,6491595,0.0000
2020-06-26,60.0700,62.1900,58.9400,59.2000,58.7986,10694900,0.0000
2020-06-19,56.2200,61.4800,55.9300,60.4500,60.0401,14418700,0.0000
2020-06-12,61.4000,61.9300,56.1800,57.1500,56.7625,10608900,0.0000
2020-06-05,57.2800,62.7200,57.2700,61.2800,60.8645,9268100,0.0000
2020-05-29,57.1700,58.8600,56.2100,57.6800,57.2889,9411800,0.4800
2020-05-22,53.2200,57.5100,53.2200,56.1200,55.2786,10823500,0.0000
2020-05-15,53.8900,55.4300,51.6500,52.0600,51.2794,12686300,0.0000
2020-05-08,52.0100,54.1600,50.7700,54.1200,53.3085,9679500,0.0000
2020-05-01,53.9900,57.6800,51.9600,52.0600,51.2794,20653100,0.0000
2020-04-24,52.6500,53.8000,50.0400,53.6700,52.8653,16554300,0.0000
2020-04-17,51.4300,54.4000,51.0400,53.0900,52.2940,18835200,0.0000
2020-04-09,50.6900,55.5900,50.0000,51.7900,51.0135,12685500,0.0000
2020-04-03,48.5100,50.2100,45.3200,48.6400,47.9107,12563800,0.0000
2020-03-27,45.1400,50.7300,43.3600,47.5600,46.8469,18507100,0.0000
2020-03-20,43.3200,49.0200,41.9300,44.1200,43.4585,18865700,0.0000
2020-03-13,50.6000,53.0000,44.4400,48.5600,47.8319,17483900,0.0000
2020-03-06,55.8800,58.8300,53.1300,54.7800,53.9586,10696600,0.0000
2020-02-28,59.1500,60.1000,53.5200,55.6200,54.7860,12455100,0.4800
2020-02-21,63.1200,63.5600,61.0200,61.1700,59.7544,5280000,0.0000
2020-02-14,61.9900,65.1300,61.8500,63.5600,62.0891,6179000,0.0000
2020-02-07,60.5600,64.6900,60.2800,62.5300,61.0830,8744437,0.0000
2020-01-31,61.0800,64.3500,59.8700,60.1200,58.7287,14312224,0.0000
2020-01-24,60.9000,64.1700,60.8000,62.5600,61.1123,8778200,0.0000
2020-01-17,61.6100,62.8500,61.0400,61.3700,59.9498,9133800,0.0000
2020-01-10,60.7000,62.3900,60.1400,61.4500,60.0280,9113500,0.0000
2020-01-03,61.4800,62.4300,61.0200,61.3500,59.9303,6705200,0.0000
2019-12-27,62.0000,62.7000,61.1800,61.5400,60.1159,3510300,0.0000
2019-12-20,60.3300,62.0000,60.0200,61.7100,60.2819,13028900,0.0000
2019-12-13,57.3300,60.3300,56.6700,59.5900,58.2110,8545800,0.0000
2019-12-06,56.8000,57.8300,54.4700,57.4500,56.1205,9084600,0.0000
2019-11-29,55.3000,57.7100,55.3000,56.6700,55.3586,7672900,0.4800
2019-11-22,57.5900,57.7400,54.2700,55.2900,53.5586,12463600,0.0000
2019-11-15,59.0600,59.4900,56.9800,57.8100,55.9997,12158300,0.0000
2019-11-08,61.3800,61.5500,58.9500,59.5500,57.6852,7976600,0.0000
2019-11-01,57.6300,62.1100,57.0500,60.5500,58.6539,12712900,0.0000
2019-10-25,58.3300,59.0200,56.0500,57.1600,55.3701,8920100,0.0000
2019-10-18,57.7100,58.7200,57.2600,57.7500,55.9416,4846200,0.0000
2019-10-11,57.4100,58.6800,55.0000,57.7400,55.9319,5565100,0.0000
2019-10-04,57.6300,59.0600,55.0200,57.5400,55.7382,6097500,0.0000
2019-09-27,57.0500,58.9900,56.6200,57.2200,55.4282,6822000,0.0000
2019-09-20,58.9800,59.2500,56.7600,56.9500,55.1666,8575700,0.0000
2019-09-13,57.4200,60.3500,56.7400,59.5900,57.7240,8919800,0.0000
2019-09-06,53.8500,57.3400,53.0300,56.9200,55.1376,7050700,0.0000
2019-08-30,53.0700,54.8500,51.6800,54.5400,52.8321,8952500,0.4800
2019-08-23,55.3300,55.6000,51.9100,52.1500,50.0615,8993200,0.0000
2019-08-16,53.4800,55.1000,52.1000,54.1100,51.9430,9190342,0.0000
2019-08-09,54.5100,55.4000,53.0900,53.9000,51.7414,9559000,0.0000
