timestamp,open,high,low,close,adjusted close,volume,dividend amount
2021-02-19,160.8100,166.6700,154.9200,162.3500,162.3500,11165230,0.3900
2021-02-12,146.3400,159.9000,146.3400,159.5500,159.1676,10502439,0.0000
2021-02-05,139.7000,147.0000,137.6200,145.4400,145.0915,13194279,0.0000
2021-01-29,150.7700,151.6800,132.5400,136.1100,135.7838,11358964,0.0000
2021-01-22,150.6850,155.3600,149.6500,150.1300,149.7702,4669229,0.0000
2021-01-15,145.0400,154.2700,144.6700,148.5600,148.2040,10181022,0.0000
2021-01-08,138.9500,152.8500,136.4201,147.4000,147.0468,12852603,0.0000
2020-12-31,138.0900,138.5800,133.9610,138.1100,137.7790,3936338,0.0000
2020-12-24,134.8600,139.1000,134.4800,136.7700,136.4422,5658410,0.0000
2020-12-18,141.7700,143.9800,136.6900,138.0100,137.6793,12494633,0.0000
2020-12-11,143.7600,145.3400,137.5637,140.6100,140.2730,8333543,0.0000
2020-12-04,133.0000,144.4900,131.3250,144.2400,143.8943,11036477,0.0000
2020-11-27,130.7000,134.6400,129.5600,133.0100,132.6912,5560170,0.0000
2020-11-20,127.8400,135.2900,122.8866,130.9800,130.6661,11445535,0.3685
2020-11-13,130.9900,131.6500,121.2500,126.1500,125.4850,9014395,0.0000
2020-11-06,106.8700,126.7900,103.9900,125.2800,124.6196,11090298,0.0000
2020-10-30,111.3000,111.5600,102.3450,105.0800,104.5261,7622447,0.0000
2020-10-23,114.9900,115.0400,109.5500,112.5200,111.9269,6639786,0.0000
2020-10-16,115.3600,115.5000,108.8601,110.8100,110.2259,7529206,0.0000
2020-10-09,104.7400,116.5600,104.7400,113.9800,113.3792,7361062,0.0000
2020-10-02,101.1100,108.0100,100.5100,103.7600,103.2131,9874128,0.0000
2020-09-25,99.5000,100.3100,95.5300,99.0500,98.5279,8598090,0.0000
2020-09-18,103.0500,105.4200,99.8100,101.4000,100.8655,10230730,0.0000
2020-09-11,104.9700,106.2500,99.5700,100.7000,100.1692,9247032,0.0000
2020-09-04,110.0000,115.1050,104.6600,108.1500,107.5799,10942224,0.0000
2020-08-28,108.3900,110.5500,105.3400,110.5200,109.9374,9217575,0.0000
2020-08-21,100.6000,110.9900,100.4400,107.9300,107.3611,18777964,0.3680
2020-08-14,98.6000,103.1500,98.4400,100.2000,99.3235,9018507,0.0000
2020-08-07,102.5100,107.6500,97.5100,98.9700,98.1042,16523643,0.0000
2020-07-31,101.8100,104.3700,99.7500,101.7300,100.8401,9887815,0.0000
2020-07-24,106.1000,108.6500,99.3310,100.2100,99.3334,11523630,0.0000
2020-07-17,108.7200,110.1200,103.3100,105.6700,104.7456,12402090,0.0000
2020-07-10,106.7400,109.3400,101.6000,106.6100,105.6774,15737329,0.0000
2020-07-02,100.8400,106.2800,99.4100,104.6100,103.6949,8531877,0.0000
