timestamp,open,high,low,close,adjusted close,volume,dividend amount
2021-02-19,262.9500,275.4600,248.6900,265.1600,265.1600,10968677,0.0000
2021-02-12,252.3076,263.4900,247.7992,263.3000,263.3000,9780894,0.0000
2021-02-05,233.2500,250.9999,224.6700,250.3700,250.3700,13509866,0.0000
2021-01-29,257.9100,260.0000,222.6600,232.8900,232.8900,15779460,0.0000
2021-01-22,251.8000,262.4699,250.8800,255.1500,255.1500,8880680,0.0000
2021-01-15,241.0000,263.0000,237.1800,249.2800,249.2800,18719291,0.0000
2021-01-08,222.3900,246.3900,216.5000,244.5400,244.5400,17538648,0.0000
2020-12-31,245.1900,246.8800,220.6000,222.3000,222.3000,10262567,0.0000
2020-12-24,242.8900,252.7900,239.4100,244.9300,244.9300,9171730,0.0000
2020-12-18,224.8500,249.2500,222.7000,241.0000,241.0000,15637348,0.0000
2020-12-11,241.0000,241.8100,216.0000,225.4900,225.4900,21111166,0.0000
2020-12-04,228.3200,256.0000,209.1100,243.2200,243.2200,42012196,0.0000
2020-11-27,220.2600,226.9099,212.5000,226.8700,226.8700,8341402,0.0000
2020-11-20,200.6800,226.3900,199.6800,221.5900,221.5900,11815083,0.0000
2020-11-13,216.0144,216.0144,185.3589,205.7000,205.7000,29902999,0.0000
2020-11-06,204.2100,246.0000,196.0100,231.6900,231.6900,18099249,0.0000
2020-10-30,218.0000,227.2800,200.2300,202.2500,202.2500,13043476,0.0000
2020-10-23,237.0700,238.4700,211.0000,219.8200,219.8200,13660991,0.0000
2020-10-16,229.5000,246.8000,228.2900,234.6000,234.6000,17962210,0.0000
2020-10-09,228.0500,236.3699,218.1200,225.6000,225.6000,24080515,0.0000
2020-10-02,213.1200,227.2000,209.9300,218.2700,218.2700,21196122,0.0000
2020-09-25,190.3400,219.2800,189.2539,212.3600,212.3600,27603149,0.0000
2020-09-18,200.4600,207.0000,187.2100,194.8600,194.8600,27920203,0.0000
2020-09-11,206.0500,217.2500,193.6600,197.9400,197.9400,37169920,0.0000
2020-09-04,218.6693,290.2300,205.2500,216.2600,216.2600,108793651,0.0000
2020-08-28,212.5700,223.8250,199.0100,215.2400,215.2400,14816262,0.0000
2020-08-21,202.2400,216.4000,201.9800,210.1800,210.1800,12531042,0.0000
2020-08-14,206.3600,207.5965,189.1200,199.7100,199.7100,20086805,0.0000
2020-08-07,218.7200,229.8300,199.1700,204.7600,204.7600,17951597,0.0000
2020-07-31,191.6500,217.7000,188.7100,216.8300,216.8300,16812634,0.0000
2020-07-24,197.9000,208.8000,186.7700,190.9500,190.9500,18533171,0.0000
2020-07-17,211.5100,211.8390,181.5000,196.4100,196.4100,29182317,0.0000
2020-07-10,196.4500,217.0000,189.5850,210.1100,210.1100,33987100,0.0000
2020-07-02,176.2400,199.4900,166.6131,190.9900,190.9900,25584858,0.0000
2020-06-26,164.3300,180.4508,161.6300,177.5800,177.5800,29283000,0.0000
2020-06-19,154.8800,167.8680,152.8632,161.4200,161.4200,40085422,0.0000
2020-06-12,136.9900,155.1400,135.4200,150.6000,150.6000,22946595,0.0000
2020-06-05,142.3500,152.0000,131.2600,139.6400,139.6400,35548550,0.0000
2020-05-29,136.0100,141.4300,118.2100,139.7400,139.7400,22569700,0.0000
2020-05-22,126.7800,136.2900,121.6100,133.0000,133.0000,18984572,0.0000
2020-05-15,117.6800,126.2800,115.5700,125.8800,125.8800,16082260,0.0000
2020-05-08,103.4300,120.9000,103.1600,116.5600,116.5600,13989535,0.0000
2020-05-01,107.0000,111.3600,100.7100,103.5200,103.5200,12334093,0.0000
2020-04-24,101.3700,105.4398,96.5500,105.0700,105.0700,13767169,0.0000
2020-04-17,91.4400,105.1500,90.0400,100.3500,100.3500,17503670,0.0000
2020-04-09,81.6300,91.3800,80.5500,90.6300,90.6300,14531877,0.0000
2020-04-03,83.9800,98.3800,78.7200,79.0000,79.0000,25620601,0.0000
2020-03-27,80.0100,88.2700,79.5900,82.5700,82.5700,18803274,0.0000
2020-03-20,68.8800,85.7500,65.6100,79.7000,79.7000,28241148,0.0000
2020-03-13,77.1800,80.9700,64.8800,77.3200,77.3200,18522065,0.0000
2020-03-06,87.3900,90.7348,81.2500,84.0200,84.0200,11151695,0.0000
2020-02-28,83.6100,88.0900,76.1801,86.3100,86.3100,11949260,0.0000
2020-02-21,88.8300,92.5500,87.0800,88.7300,88.7300,6813876,0.0000
2020-02-14,82.9500,89.6000,82.8700,89.4100,89.4100,7481733,0.0000
2020-02-07,79.1000,84.0399,79.0400,83.1600,83.1600,8035473,0.0000
2020-01-31,72.4100,80.2600,70.5500,78.5100,78.5100,10545750,0.0000
2020-01-24,72.3500,75.9800,72.0400,74.1800,74.1800,6945044,0.0000
2020-01-17,73.6900,75.1400,71.6800,72.5300,72.5300,8400577,0.0000
2020-01-10,74.3800,77.0100,73.7200,74.8300,74.8300,12153674,0.0000
2020-01-03,74.1300,76.8300,72.2000,75.5600,75.5600,5363855,0.0000
2019-12-27,74.0100,75.0200,72.8600,74.3900,74.3900,3293734,0.0000
2019-12-20,74.0935,75.0600,72.7100,74.1800,74.1800,7380641,0.0000
2019-12-13,75.5100,76.2800,71.2000,73.7200,73.7200,11599029,0.0000
2019-12-06,72.4400,75.8500,66.9700,75.5700,75.5700,19888682,0.0000
2019-11-29,71.6300,73.2200,70.7301,71.2100,71.2100,6589965,0.0000
2019-11-22,67.4800,71.5000,65.8280,71.1200,71.1200,11863161,0.0000
2019-11-15,66.6500,68.6000,66.3601,67.7800,67.7800,5905613,0.0000
2019-11-08,68.0000,69.8900,64.2500,66.7300,66.7300,9810049,0.0000
2019-11-01,65.6700,68.0000,64.9700,66.8800,66.8800,6476430,0.0000
2019-10-25,64.9100,66.3700,62.0600,65.4000,65.4000,9336922,0.0000
2019-10-18,66.7300,68.1700,61.6800,64.5200,64.5200,10975441,0.0000
2019-10-11,62.5700,68.1100,62.0800,66.5300,66.5300,18227208,0.0000
2019-10-04,60.6200,63.3800,59.5800,62.4000,62.4000,15858493,0.0000
2019-09-27,64.5100,64.7800,60.1300,60.6400,60.6400,15478508,0.0000
2019-09-20,61.0500,65.0700,59.9900,64.8000,64.8000,23888999,0.0000
2019-09-13,56.0000,64.1800,55.5500,62.4900,62.4900,31236518,0.0000
2019-09-06,46.5700,57.3000,45.5200,56.2700,56.2700,37441949,0.0000
2019-08-30,44.6300,46.9800,43.9100,46.6900,46.6900,6667788,0.0000
2019-08-23,45.6100,45.9900,43.7350,43.9800,43.9800,7807442,0.0000
2019-08-16,44.8800,45.9200,43.1300,44.8100,44.8100,8158275,0.0000
