timestamp,open,high,low,close,adjusted close,volume,dividend amount
2021-02-19,155.5000,155.5200,135.0300,139.7100,139.7100,27508350,0.0000
2021-02-12,148.8380,154.8300,143.3300,154.6700,154.6700,36965887,0.0000
2021-02-05,147.7000,157.8300,142.7000,148.3000,148.3000,49370227,0.0000
2021-01-29,160.8500,166.5700,139.0211,146.1300,146.1300,31497923,0.0000
2021-01-22,152.5500,160.4100,144.9001,159.7500,159.7500,23378894,0.0000
2021-01-15,156.7705,171.0900,147.7550,157.8100,157.8100,34877733,0.0000
2021-01-08,152.5100,159.0300,140.7381,158.8800,158.8800,33375032,0.0000
2020-12-31,164.0000,164.4000,146.3700,151.7200,151.7200,32199726,0.0000
2020-12-24,141.7950,167.3700,137.7700,162.7200,162.7200,74084278,0.0000
2020-12-18,118.0100,142.0000,117.7500,139.8400,139.8400,82385541,0.0000
2020-12-11,114.0700,120.3121,108.1800,117.1000,117.1000,43529430,0.0000
2020-12-04,110.0300,117.7500,105.6900,114.4500,114.4500,49573362,0.0000
2020-11-27,110.4300,113.9400,104.1500,108.9800,108.9800,37494327,0.0000
2020-11-20,97.3000,112.8100,95.8600,110.9000,110.9000,64685982,0.0000
2020-11-13,106.6900,112.0000,92.0300,100.7900,100.7900,143044084,0.0000
2020-11-06,112.3550,132.7900,110.1300,125.4600,125.4600,66776061,0.0000
2020-10-30,123.0200,125.6499,109.0100,110.2100,110.2100,52191007,0.0000
2020-10-23,130.9400,136.9500,117.5800,122.5300,122.5300,91786930,0.0000
2020-10-16,125.0950,139.7500,122.2400,131.3300,131.3300,132335787,0.0000
2020-10-09,107.6700,123.5800,106.1100,123.0200,123.0200,90546239,0.0000
2020-10-02,97.2700,110.2500,94.4200,107.5100,107.5100,151354580,0.0000
2020-09-25,89.4000,100.4399,87.7800,97.7300,97.7300,230288456,0.0000
2020-09-18,81.7200,90.0100,78.8300,89.7000,89.7000,221038505,0.0000
2020-09-11,79.3800,98.6100,79.2900,84.0400,84.0400,206050325,0.0000
2020-09-04,76.0000,92.5000,72.1100,80.6300,80.6300,86475666,0.0000
2020-08-28,69.9500,77.4550,65.2900,75.9600,75.9600,41813982,0.0000
2020-08-21,64.8800,70.9500,63.2300,69.3500,69.3500,23068433,0.0000
2020-08-14,68.4800,69.5700,62.5000,64.3400,64.3400,26270421,0.0000
2020-08-07,69.6000,73.2100,66.3700,68.3000,68.3000,28205358,0.0000
2020-07-31,62.5800,68.9400,61.7500,68.2200,68.2200,26895715,0.0000
2020-07-24,59.7210,65.3100,59.5800,61.8200,61.8200,29632602,0.0000
2020-07-17,69.2500,69.7280,58.2300,58.5300,58.5300,43646207,0.0000
2020-07-10,59.2500,68.7800,59.2400,68.4700,68.4700,35549677,0.0000
2020-07-02,58.0500,61.3900,55.6800,59.1600,59.1600,26996703,0.0000
2020-06-26,52.0000,60.0000,51.6500,58.4300,58.4300,66660840,0.0000
2020-06-19,48.2700,51.9500,47.0400,50.8900,50.8900,49149641,0.0000
2020-06-12,45.2000,49.4000,42.9000,47.1000,47.1000,36061869,0.0000
2020-06-05,42.1011,49.3000,41.2600,45.9000,45.9000,46724437,0.0000
2020-05-29,44.7400,45.5000,38.8000,42.1900,42.1900,33980008,0.0000
2020-05-22,47.2900,48.2150,43.4000,45.8100,45.8100,40517879,0.0000
2020-05-15,42.5100,49.6800,42.0100,48.4200,48.4200,81898543,0.0000
2020-05-08,32.3600,45.7000,32.0300,43.0000,43.0000,127918481,0.0000
2020-05-01,32.4400,33.7362,29.6402,32.0500,32.0500,28852162,0.0000
2020-04-24,31.8600,33.0200,29.3300,31.7400,31.7400,48036144,0.0000
2020-04-17,28.5300,38.0800,28.4600,33.4900,33.4900,49146397,0.0000
2020-04-09,29.1900,29.4500,26.0600,28.4500,28.4500,23272210,0.0000
2020-04-03,26.8000,29.3400,25.8500,28.7500,28.7500,43490027,0.0000
2020-03-27,23.4100,26.1800,23.0700,25.9800,25.9800,24742759,0.0000
2020-03-20,18.6400,27.3800,17.7000,23.0100,23.0100,53182689,0.0000
2020-03-13,23.0000,24.7250,17.8300,19.7200,19.7200,35257549,0.0000
2020-03-06,27.2000,29.3200,24.3600,24.9800,24.9800,32574480,0.0000
2020-02-28,24.7000,29.6400,24.5200,26.6900,26.6900,66769909,0.0000
2020-02-21,27.5000,27.8800,25.3200,25.4900,25.4900,15542430,0.0000
2020-02-14,27.8300,30.2700,27.4000,27.6600,27.6600,18470559,0.0000
2020-02-07,32.8700,34.6000,27.0500,27.8600,27.8600,41802162,0.0000
2020-01-31,29.6700,32.5200,29.2000,32.3600,32.3600,18627904,0.0000
2020-01-24,31.6900,33.7000,28.8500,30.5000,30.5000,18806418,0.0000
2020-01-17,28.3000,31.9500,27.2401,31.7000,31.7000,25793176,0.0000
2020-01-10,30.6100,31.7050,26.8900,28.0100,28.0100,27122097,0.0000
2020-01-03,26.8300,31.2500,26.4700,30.6000,30.6000,19347965,0.0000
2019-12-27,30.1500,30.2000,25.6700,27.0000,27.0000,21651798,0.0000
2019-12-20,31.6500,33.5000,29.8000,29.9900,29.9900,26203225,0.0000
2019-12-13,33.3100,35.3500,29.8600,31.5300,31.5300,38379537,0.0000
2019-12-06,35.3000,37.0200,30.5100,32.6300,32.6300,36436681,0.0000
2019-11-29,29.4900,35.7500,29.4900,35.2300,35.2300,15061631,0.0000
2019-11-22,27.3400,32.0100,26.2400,29.3600,29.3600,22023458,0.0000
2019-11-15,23.4400,28.8200,22.4500,27.2300,27.2300,21948448,0.0000
2019-11-08,25.3000,26.5000,22.2500,23.5200,23.5200,29074617,0.0000
2019-11-01,22.5500,25.3000,21.4300,24.9900,24.9900,18594946,0.0000
2019-10-25,23.9900,24.3700,20.4600,22.4000,22.4000,24020236,0.0000
2019-10-18,22.1700,24.6800,21.4000,23.5200,23.5200,12558193,0.0000
2019-10-11,23.0700,24.8000,22.1100,22.3900,22.3900,15711911,0.0000
2019-10-04,25.2600,25.8500,21.1400,23.0100,23.0100,34262929,0.0000
