timestamp,open,high,low,close,adjusted close,volume,dividend amount
2021-02-19,411.0000,423.4000,400.1900,418.9400,418.9400,3089397,0.0000
2021-02-12,414.7800,415.0000,381.0500,412.5600,412.5600,4943822,0.0000
2021-02-05,376.3500,412.2400,373.0000,411.0300,411.0300,3673138,0.0000
2021-01-29,373.5500,379.0600,349.0000,374.8500,374.8500,4569561,0.0000
2021-01-22,358.4900,373.9900,348.0250,370.1200,370.1200,3076598,0.0000
2021-01-15,373.9900,375.5000,347.5900,354.2000,354.2000,5207110,0.0000
2021-01-08,366.0700,396.9800,351.8400,388.0900,388.0900,6118305,0.0000
2020-12-31,355.3900,370.6400,352.3700,369.7200,369.7200,2925918,0.0000
2020-12-24,352.6700,364.9900,345.4300,355.0200,355.0200,2467136,0.0000
2020-12-18,349.1500,365.5000,345.0000,358.5700,358.5700,5557180,0.0000
2020-12-11,350.7400,353.8270,329.6000,347.7100,347.7100,5868590,0.0000
2020-12-04,317.5700,349.9600,313.3805,348.0300,348.0300,7216737,0.0000
2020-11-27,318.9900,325.0000,311.0107,318.2100,318.2100,3678969,0.0000
2020-11-20,336.4000,344.4600,315.5400,315.8700,315.8700,4992564,0.0000
2020-11-13,361.3300,366.0400,326.8600,336.4000,336.4000,5060608,0.0000
2020-11-06,328.5400,366.2450,305.6300,361.3200,361.3200,6765424,0.0000
2020-10-30,405.6600,418.9900,317.5000,319.5800,319.5800,14064517,0.0000
2020-10-23,403.6100,411.2100,385.0900,411.0000,411.0000,3534941,0.0000
2020-10-16,392.5200,417.9900,388.0200,405.0000,405.0000,4000942,0.0000
2020-10-09,388.0000,399.8000,373.4100,386.0000,386.0000,3957690,0.0000
2020-10-02,399.0000,420.0000,379.1100,384.5200,384.5200,4086592,0.0000
2020-09-25,385.0000,402.5300,376.7700,402.3600,402.3600,3002123,0.0000
2020-09-18,386.2100,403.9700,375.6200,389.3100,389.3100,4463706,0.0000
2020-09-11,390.8900,405.6700,377.8100,383.4600,383.4600,2877259,0.0000
2020-09-04,418.0400,449.9800,377.3500,398.2400,398.2400,5636297,0.0000
2020-08-28,427.7369,433.5200,411.0923,418.9500,418.9500,2765387,0.0000
2020-08-21,428.9700,446.3110,424.0000,426.9000,426.9000,2577010,0.0000
2020-08-14,439.3100,440.4500,403.1500,425.1600,425.1600,3628923,0.0000
2020-08-07,440.6200,456.2300,429.5600,440.7000,440.7000,3968971,0.0000
2020-07-31,428.1600,444.7200,411.5800,435.5400,435.5400,5537262,0.0000
2020-07-24,430.7600,437.6700,402.6500,421.7500,421.7500,3154627,0.0000
2020-07-17,441.4300,446.5000,381.1200,424.4300,424.4300,5262400,0.0000
2020-07-10,412.2000,445.5200,408.8100,439.6400,439.6400,5377800,0.0000
2020-07-02,387.6900,415.4800,376.8800,407.3500,407.3500,4210900,0.0000
