timestamp,open,high,low,close,adjusted close,volume,dividend amount
2021-02-19,32.5400,33.9900,31.5012,33.7800,33.7800,17260449,0.0000
2021-02-12,31.6600,32.9000,30.4800,32.5900,32.5900,27448310,0.0000
2021-02-05,31.2500,32.0600,30.0300,31.4200,31.4200,20197853,0.0000
2021-01-29,30.2000,40.7300,30.0950,31.1800,31.1800,62330284,0.0000
2021-01-22,31.6600,31.6600,29.8400,30.1600,30.1600,25426720,0.0000
2021-01-15,29.9700,31.7400,29.3300,31.4900,31.4900,36963358,0.0000
2021-01-08,29.2400,32.1800,28.4600,30.0900,30.0900,26998047,0.0000
2020-12-31,28.4600,29.5500,28.3000,29.1200,29.1200,9856151,0.0000
2020-12-24,27.7800,28.5300,27.1200,28.3100,28.3100,10446354,0.0000
2020-12-18,29.7400,29.7700,27.8500,28.1600,28.1600,22289107,0.0000
2020-12-11,29.6200,30.0300,28.5101,29.3200,29.3200,23750426,0.0000
2020-12-04,29.0600,31.0100,28.7100,29.8400,29.8400,34276260,0.0000
2020-11-27,28.0000,29.7500,27.7500,29.1600,29.1600,11248893,0.0000
2020-11-20,26.8300,28.2150,26.6650,27.8300,27.8300,24356113,0.0000
2020-11-13,26.9700,27.6100,25.3300,26.6350,26.6350,40923804,0.0000
2020-11-06,26.6600,29.2800,24.9800,25.9500,25.9500,45795655,0.0000
2020-10-30,26.8200,26.8400,24.9350,26.5200,26.5200,19720228,0.0000
2020-10-23,27.0900,27.6650,25.7800,27.0800,27.0800,16752387,0.0000
2020-10-16,29.4400,29.5200,26.3700,26.8600,26.8600,23457532,0.0000
2020-10-09,28.2300,30.0000,27.8100,29.1900,29.1900,16409726,0.0000
2020-10-02,27.0900,28.5200,26.9150,28.0800,28.0800,18755954,0.0000
2020-09-25,27.5300,27.6700,25.5700,26.7000,26.7000,18636585,0.0000
2020-09-18,28.2900,29.9200,27.5900,27.9600,27.9600,25510728,0.0000
2020-09-11,27.5300,28.7450,27.3800,28.1400,28.1400,18883383,0.0000
2020-09-04,28.0000,28.6200,26.8000,27.6600,27.6600,24646116,0.2300
2020-08-28,26.0800,27.8300,26.0000,27.8150,27.5838,19620605,0.0000
2020-08-21,25.8900,26.1500,25.1750,26.0000,25.7839,16938988,0.0000
2020-08-14,24.6100,26.0450,24.1750,25.7400,25.5260,32154146,0.0000
2020-08-07,25.7700,27.2000,24.2200,24.6700,24.4649,29951797,0.0000
2020-07-31,26.5800,26.7600,25.1700,25.7700,25.5558,16909588,0.0000
2020-07-24,25.1400,27.3800,24.2950,26.6600,26.4384,19777712,0.0000
2020-07-17,25.1100,26.3700,24.3400,25.2800,25.0699,22108400,0.0000
2020-07-10,27.0100,27.2900,23.9300,25.3200,25.1095,22471600,0.0000
2020-07-02,25.8700,27.7300,25.7300,26.5600,26.3392,15814641,0.0000
2020-06-26,28.0400,28.8550,25.4700,25.7000,25.4864,29331000,0.0000
2020-06-19,27.3600,30.4700,27.1100,28.3200,28.0846,27350900,0.0000
2020-06-12,31.0300,32.7850,27.6600,28.2900,28.0548,24942400,0.0000
2020-06-05,29.1300,32.3500,29.0700,30.8500,30.5936,21050800,0.0000
2020-05-29,28.7400,30.1600,28.3600,29.1700,28.9275,17361500,0.0000
2020-05-22,26.9900,28.4300,26.6250,27.8000,27.5689,17702800,0.0000
2020-05-15,25.5400,26.1900,23.7350,26.0600,25.8434,20945400,0.0000
2020-05-08,25.3200,27.0800,23.5700,26.0000,25.7839,29216100,0.0000
2020-05-01,25.2100,28.6200,24.9750,25.4300,25.2186,23556100,0.0000
2020-04-24,26.1700,26.7800,23.9200,24.8350,24.6286,18829200,0.0000
2020-04-17,25.8300,26.9550,24.8500,26.8750,26.6516,15259800,0.0000
2020-04-09,23.4200,27.1100,23.3200,25.9900,25.7740,19026100,0.0000
2020-04-03,22.3000,24.8200,21.8100,22.3000,22.1146,25300800,0.0000
2020-03-27,21.1300,25.5500,19.8100,22.5100,22.3229,33281000,0.0000
2020-03-20,23.8100,25.5800,20.7800,20.9900,20.8155,39059900,0.0000
2020-03-13,26.9300,29.2600,24.6000,26.1500,25.9326,31487800,0.0000
2020-03-06,30.7300,32.6300,28.1600,28.8400,28.6003,30507100,0.2300
2020-02-28,35.6500,35.6500,30.1600,30.7400,30.2599,31458200,0.0000
2020-02-21,37.7600,38.2800,35.7500,35.9900,35.4279,14234600,0.0000
2020-02-14,36.8700,38.2750,36.6600,37.8000,37.2096,13450900,0.0000
2020-02-07,37.3000,39.4200,36.4800,37.0000,36.4221,26008100,0.0000
2020-01-31,36.4400,37.4300,36.0500,37.0800,36.5009,24014240,0.0000
2020-01-24,39.0000,39.3800,36.1800,36.6100,36.0382,23160900,0.0000
2020-01-17,36.7200,39.7350,36.4700,39.3400,38.7256,25519200,0.0000
2020-01-10,36.6600,37.5100,36.3600,36.7200,36.1465,15682700,0.0000
2020-01-03,37.4200,37.5600,36.5750,36.6650,36.0924,13891500,0.0000
2019-12-27,37.1700,37.7200,37.0400,37.4100,36.8257,11321000,0.0000
