timestamp,open,high,low,close,adjusted close,volume,dividend amount
2021-02-19,31.7500,31.8050,31.1802,31.2400,31.2400,15007102,0.0000
2021-02-12,32.5000,32.7400,31.5500,31.7700,31.7700,16599812,0.0000
2021-02-05,32.0000,32.8300,31.3600,32.5300,32.5300,18508266,0.0000
2021-01-29,31.4700,33.6900,31.4500,31.8000,31.8000,31558704,0.0000
2021-01-22,31.8600,32.0950,31.2800,31.4700,31.4700,13228110,0.0000
2021-01-15,32.0900,32.1000,31.1400,31.8600,31.8600,24057698,0.0000
2021-01-08,32.0700,32.1600,30.8100,32.0000,32.0000,25326013,0.1500
2020-12-31,32.0000,32.2400,31.6600,32.0000,31.8498,10373992,0.0000
2020-12-24,30.5700,31.9000,30.3750,31.8800,31.7303,10338170,0.0000
2020-12-18,30.4500,31.4800,29.9900,30.9300,30.7848,31587663,0.0000
2020-12-11,30.5200,30.8400,30.0100,30.3600,30.2175,23689092,0.0000
2020-12-04,30.8000,30.8400,29.8900,30.5300,30.3867,31338381,0.0000
2020-11-27,29.9600,30.7700,29.6500,30.7600,30.6156,17141604,0.0000
2020-11-20,29.3000,30.0050,28.2450,29.8350,29.6949,65856001,0.0000
2020-11-13,29.5600,29.7300,27.1150,29.3000,29.1624,25051633,0.0000
2020-11-06,27.3000,29.0200,26.7150,28.6600,28.5254,19715502,0.0000
2020-10-30,29.1500,29.2100,26.6650,26.9000,26.7737,31579534,0.0000
2020-10-23,29.7000,30.1400,28.8000,29.2100,29.0729,22387471,0.0000
2020-10-16,30.1000,30.3200,29.2700,29.7600,29.6203,77907483,0.0000
2020-10-09,28.3000,29.3000,27.6100,29.2500,29.1127,23048749,0.0000
2020-10-02,28.1100,28.2600,27.0900,28.0900,27.9581,22847363,0.1500
2020-09-25,27.7600,28.2150,27.0000,27.8750,27.5963,21902330,0.0000
2020-09-18,28.9900,29.1200,27.8650,28.0500,27.7696,19732912,0.0000
2020-09-11,29.3600,29.6900,28.4700,28.8300,28.5418,23511597,0.0000
2020-09-04,30.1000,30.5550,29.0500,29.5400,29.2447,17930394,0.0000
2020-08-28,28.9900,30.2300,28.8200,30.0700,29.7694,21170174,0.0000
2020-08-21,29.9000,30.1500,28.3500,28.9300,28.6408,51828345,0.0000
2020-08-14,29.4900,30.5400,29.3300,29.8900,29.5912,15268724,0.0000
2020-08-07,30.0100,30.2200,29.5500,29.6300,29.3338,16008942,0.0000
2020-07-31,30.5400,31.4700,29.9900,30.5900,30.2842,14424680,0.0000
2020-07-24,29.7800,30.4200,29.6800,30.3400,30.0367,8669062,0.0000
2020-07-17,29.3200,29.8000,28.7500,29.7800,29.4823,8293427,0.0000
