timestamp,open,high,low,close,adjusted close,volume,dividend amount
2021-02-19,119.1600,120.9000,117.6800,118.9500,118.9500,5920421,0.0000
2021-02-12,118.9600,123.4150,117.8550,119.0900,119.0900,6193974,0.0000
2021-02-05,112.6400,120.6400,111.2800,118.7200,118.7200,8323718,0.0000
2021-01-29,112.5800,116.1500,107.2200,111.2900,111.2900,10449669,0.0000
2021-01-22,117.0200,117.8100,112.4500,113.3300,113.3300,7307835,0.0000
2021-01-15,121.3200,122.4250,114.1900,116.9700,116.9700,8736480,0.0000
2021-01-08,122.5350,123.8000,115.9000,122.4100,122.4100,9106981,0.0000
2020-12-31,119.4600,123.4400,118.5900,122.8100,122.8100,4281788,0.0000
2020-12-24,114.1600,118.9200,113.9800,118.0200,118.0200,5117273,0.0000
2020-12-18,113.9800,118.4300,110.2490,117.6600,117.6600,11744598,0.0000
2020-12-11,114.4400,114.9500,110.4600,112.8200,112.8200,7236454,0.0000
2020-12-04,108.4400,115.3200,106.6500,115.2400,115.2400,12066672,0.0000
2020-11-27,110.2200,113.5400,106.3700,109.5400,109.5400,9841184,0.0000
2020-11-20,109.7000,115.6400,106.4800,108.9900,108.9900,17217860,0.0000
2020-11-13,104.8400,117.7700,102.5500,108.1300,108.1300,17488178,0.0000
2020-11-06,86.9000,95.4000,86.4300,93.3000,93.3000,10254173,0.0000
2020-10-30,94.1000,94.6400,84.6800,85.1700,85.1700,11140196,0.0000
2020-10-23,95.2600,95.6600,90.5000,95.4300,95.4300,11428451,0.0000
2020-10-16,98.9200,99.8600,94.8800,95.1200,95.1200,7257177,0.0000
2020-10-09,96.6100,99.6600,94.2150,98.4100,98.4100,6059963,0.0000
2020-10-02,89.7900,96.7200,88.8200,96.2200,96.2200,8640537,0.0000
2020-09-25,90.9500,92.4500,85.1200,87.9300,87.9300,9776576,0.0000
2020-09-18,91.2200,97.8500,90.9596,92.2700,92.2700,9234551,0.0000
2020-09-11,92.2400,95.2800,89.1264,90.2200,90.2200,8822222,0.0000
2020-09-04,93.0000,95.6400,89.5300,93.3200,93.3200,10763709,0.0000
2020-08-28,87.0100,93.9300,86.7100,93.8300,93.8300,10936069,0.0000
2020-08-21,96.1200,97.5600,86.3700,87.2200,87.2200,18600859,0.0000
2020-08-14,90.0000,94.9800,89.8101,94.0600,94.0600,9607441,0.0000
2020-08-07,89.2000,89.7100,86.3700,89.4400,89.4400,13325668,0.0000
2020-07-31,85.9200,89.7800,84.1150,89.6700,89.6700,12257445,0.0000
2020-07-24,85.5800,88.8100,83.5100,86.1600,86.1600,12891254,0.0000
2020-07-17,86.9700,87.7800,79.6500,85.7900,85.7900,23320700,0.0000
2020-07-10,89.7600,91.0600,83.2500,86.7900,86.7900,12027600,0.0000
2020-07-02,83.9300,91.1200,81.6100,88.5800,88.5800,15841900,0.0000
2020-06-26,92.6700,93.1600,82.4900,83.7500,83.7500,19692033,0.0000
2020-06-19,89.1400,98.1300,87.8600,93.3100,93.3100,21246224,0.0000
2020-06-12,102.5500,104.0500,89.7900,92.4800,92.4800,16325515,0.0000
2020-06-05,97.0800,104.9300,95.9900,102.4800,102.4800,12328709,0.0000
2020-05-29,96.7300,100.6000,93.8000,96.9600,96.9600,16220318,0.0000
2020-05-22,89.9000,99.4000,87.9400,93.8800,93.8800,18661245,0.0000
2020-05-15,90.1000,91.4100,79.8600,85.3100,85.3100,11331730,0.0000
2020-05-08,87.1900,91.8650,85.7000,91.4600,91.4600,9992397,0.0000
2020-05-01,86.9100,101.0800,86.4950,88.9600,88.9600,16639477,0.0000
2020-04-24,90.4800,90.4800,81.6300,85.4900,85.4900,16921931,0.0000
2020-04-17,89.0200,92.0200,85.1000,91.7200,91.7200,15302074,0.0000
2020-04-09,80.0000,95.9700,78.1500,88.7400,88.7400,16967246,0.0000
2020-04-03,82.5900,88.7900,74.1700,74.7500,74.7500,20254755,0.0000
2020-03-27,62.6900,86.8300,60.5000,82.5500,82.5500,28907109,0.0000
2020-03-20,84.3400,84.3400,56.3000,63.9000,63.9000,38862260,0.2850
2020-03-13,96.9900,101.9200,87.4800,92.8300,92.4735,21292484,0.0000
2020-03-06,109.2200,114.3140,97.3400,102.5100,102.1163,18641253,0.0000
2020-02-28,122.0000,123.1800,106.7600,108.7800,108.3623,13435384,0.0000
2020-02-21,121.5800,124.1600,121.0200,123.2400,122.7667,4940157,0.0000
2020-02-14,116.8900,121.9700,116.7100,121.7800,121.3123,6621275,0.0000
2020-02-07,112.5600,119.6500,112.5400,117.4300,116.9790,7214550,0.0000
2020-01-31,114.0700,115.5000,111.4800,112.1900,111.7592,12344584,0.0000
2020-01-24,117.2500,118.6200,115.2700,115.7600,115.3155,6974123,0.0000
2020-01-17,120.6800,120.7800,117.4500,117.6800,117.2281,8577724,0.0000
2020-01-10,116.2500,122.6200,115.6407,120.7200,120.2564,8558739,0.0000
2020-01-03,114.6700,117.0400,114.1600,116.8600,116.4112,6200531,0.0000
2019-12-27,115.3600,116.1000,114.1000,114.9600,114.5185,3935060,0.0000
2019-12-20,116.0300,116.5300,112.5800,115.2300,114.7875,10677036,0.0000
2019-12-13,113.7600,116.7900,113.6900,115.4900,115.0465,7984338,0.0000
2019-12-06,116.6500,117.5800,113.2089,113.9100,113.4726,9010434,0.2550
2019-11-29,112.0300,117.2400,111.5500,116.1500,115.4446,10278166,0.0000
2019-11-22,112.9400,113.9600,108.4100,111.5200,110.8427,12515505,0.0000
